ball_x,ball_y,ball_vx,ball_vy,paddle_direction,paddle_y,Ball.RADIUS,Paddle.L,Paddle.STEP,WIDTH,HEIGHT,BORDER,VELOCITY,FPS 
758,163,-12,-2,0,180,10,80,20,800,400,20,12,30
746,161,-12,-2,0,180,10,80,20,800,400,20,12,30
734,159,-12,-2,0,180,10,80,20,800,400,20,12,30
722,157,-12,-2,0,180,10,80,20,800,400,20,12,30
710,155,-12,-2,0,180,10,80,20,800,400,20,12,30
698,153,-12,-2,0,180,10,80,20,800,400,20,12,30
686,151,-12,-2,0,180,10,80,20,800,400,20,12,30
674,149,-12,-2,0,180,10,80,20,800,400,20,12,30
662,147,-12,-2,0,180,10,80,20,800,400,20,12,30
650,145,-12,-2,0,180,10,80,20,800,400,20,12,30
638,143,-12,-2,0,180,10,80,20,800,400,20,12,30
626,141,-12,-2,0,180,10,80,20,800,400,20,12,30
614,139,-12,-2,0,180,10,80,20,800,400,20,12,30
602,137,-12,-2,0,180,10,80,20,800,400,20,12,30
590,135,-12,-2,0,180,10,80,20,800,400,20,12,30
578,133,-12,-2,0,180,10,80,20,800,400,20,12,30
566,131,-12,-2,0,180,10,80,20,800,400,20,12,30
554,129,-12,-2,0,180,10,80,20,800,400,20,12,30
542,127,-12,-2,0,180,10,80,20,800,400,20,12,30
530,125,-12,-2,0,180,10,80,20,800,400,20,12,30
518,123,-12,-2,0,180,10,80,20,800,400,20,12,30
506,121,-12,-2,0,180,10,80,20,800,400,20,12,30
494,119,-12,-2,0,180,10,80,20,800,400,20,12,30
482,117,-12,-2,0,180,10,80,20,800,400,20,12,30
470,115,-12,-2,0,180,10,80,20,800,400,20,12,30
458,113,-12,-2,0,180,10,80,20,800,400,20,12,30
446,111,-12,-2,0,180,10,80,20,800,400,20,12,30
434,109,-12,-2,0,180,10,80,20,800,400,20,12,30
422,107,-12,-2,0,180,10,80,20,800,400,20,12,30
410,105,-12,-2,0,180,10,80,20,800,400,20,12,30
398,103,-12,-2,0,180,10,80,20,800,400,20,12,30
386,101,-12,-2,0,180,10,80,20,800,400,20,12,30
374,99,-12,-2,0,180,10,80,20,800,400,20,12,30
362,97,-12,-2,0,180,10,80,20,800,400,20,12,30
350,95,-12,-2,0,180,10,80,20,800,400,20,12,30
338,93,-12,-2,0,180,10,80,20,800,400,20,12,30
326,91,-12,-2,0,180,10,80,20,800,400,20,12,30
314,89,-12,-2,0,180,10,80,20,800,400,20,12,30
302,87,-12,-2,0,180,10,80,20,800,400,20,12,30
290,85,-12,-2,0,180,10,80,20,800,400,20,12,30
278,83,-12,-2,0,180,10,80,20,800,400,20,12,30
266,81,-12,-2,0,180,10,80,20,800,400,20,12,30
254,79,-12,-2,0,180,10,80,20,800,400,20,12,30
242,77,-12,-2,0,180,10,80,20,800,400,20,12,30
230,75,-12,-2,0,180,10,80,20,800,400,20,12,30
218,73,-12,-2,0,180,10,80,20,800,400,20,12,30
206,71,-12,-2,0,180,10,80,20,800,400,20,12,30
194,69,-12,-2,0,180,10,80,20,800,400,20,12,30
182,67,-12,-2,0,180,10,80,20,800,400,20,12,30
170,65,-12,-2,0,180,10,80,20,800,400,20,12,30
158,63,-12,-2,0,180,10,80,20,800,400,20,12,30
146,61,-12,-2,0,180,10,80,20,800,400,20,12,30
134,59,-12,-2,0,180,10,80,20,800,400,20,12,30
122,57,-12,-2,0,180,10,80,20,800,400,20,12,30
110,55,-12,-2,0,180,10,80,20,800,400,20,12,30
98,53,-12,-2,0,180,10,80,20,800,400,20,12,30
86,51,-12,-2,0,180,10,80,20,800,400,20,12,30
74,49,-12,-2,0,180,10,80,20,800,400,20,12,30
62,47,-12,-2,0,180,10,80,20,800,400,20,12,30
50,45,-12,-2,0,180,10,80,20,800,400,20,12,30
38,43,-12,-2,0,180,10,80,20,800,400,20,12,30
50,41,12,-2,0,180,10,80,20,800,400,20,12,30
62,39,12,-2,0,180,10,80,20,800,400,20,12,30
74,37,12,-2,0,180,10,80,20,800,400,20,12,30
86,35,12,-2,0,180,10,80,20,800,400,20,12,30
98,33,12,-2,0,180,10,80,20,800,400,20,12,30
110,31,12,-2,0,180,10,80,20,800,400,20,12,30
122,33,12,2,0,180,10,80,20,800,400,20,12,30
134,35,12,2,0,180,10,80,20,800,400,20,12,30
146,37,12,2,0,180,10,80,20,800,400,20,12,30
158,39,12,2,0,180,10,80,20,800,400,20,12,30
170,41,12,2,0,180,10,80,20,800,400,20,12,30
182,43,12,2,-1,180,10,80,20,800,400,20,12,30
194,45,12,2,0,160,10,80,20,800,400,20,12,30
206,47,12,2,0,160,10,80,20,800,400,20,12,30
218,49,12,2,0,160,10,80,20,800,400,20,12,30
230,51,12,2,0,160,10,80,20,800,400,20,12,30
242,53,12,2,0,160,10,80,20,800,400,20,12,30
254,55,12,2,0,160,10,80,20,800,400,20,12,30
266,57,12,2,0,160,10,80,20,800,400,20,12,30
278,59,12,2,0,160,10,80,20,800,400,20,12,30
290,61,12,2,0,160,10,80,20,800,400,20,12,30
302,63,12,2,-1,160,10,80,20,800,400,20,12,30
314,65,12,2,0,140,10,80,20,800,400,20,12,30
326,67,12,2,0,140,10,80,20,800,400,20,12,30
338,69,12,2,0,140,10,80,20,800,400,20,12,30
350,71,12,2,0,140,10,80,20,800,400,20,12,30
362,73,12,2,0,140,10,80,20,800,400,20,12,30
374,75,12,2,0,140,10,80,20,800,400,20,12,30
386,77,12,2,0,140,10,80,20,800,400,20,12,30
398,79,12,2,0,140,10,80,20,800,400,20,12,30
410,81,12,2,0,140,10,80,20,800,400,20,12,30
422,83,12,2,0,140,10,80,20,800,400,20,12,30
434,85,12,2,0,140,10,80,20,800,400,20,12,30
446,87,12,2,-1,140,10,80,20,800,400,20,12,30
458,89,12,2,0,120,10,80,20,800,400,20,12,30
470,91,12,2,0,120,10,80,20,800,400,20,12,30
482,93,12,2,0,120,10,80,20,800,400,20,12,30
494,95,12,2,0,120,10,80,20,800,400,20,12,30
506,97,12,2,0,120,10,80,20,800,400,20,12,30
518,99,12,2,0,120,10,80,20,800,400,20,12,30
530,101,12,2,0,120,10,80,20,800,400,20,12,30
542,103,12,2,0,120,10,80,20,800,400,20,12,30
554,105,12,2,0,120,10,80,20,800,400,20,12,30
566,107,12,2,1,120,10,80,20,800,400,20,12,30
578,109,12,2,0,140,10,80,20,800,400,20,12,30
590,111,12,2,0,140,10,80,20,800,400,20,12,30
602,113,12,2,0,140,10,80,20,800,400,20,12,30
614,115,12,2,0,140,10,80,20,800,400,20,12,30
626,117,12,2,0,140,10,80,20,800,400,20,12,30
638,119,12,2,0,140,10,80,20,800,400,20,12,30
650,121,12,2,0,140,10,80,20,800,400,20,12,30
662,123,12,2,0,140,10,80,20,800,400,20,12,30
674,125,12,2,0,140,10,80,20,800,400,20,12,30
686,127,12,2,0,140,10,80,20,800,400,20,12,30
698,129,12,2,0,140,10,80,20,800,400,20,12,30
710,131,12,2,0,140,10,80,20,800,400,20,12,30
722,133,12,2,0,140,10,80,20,800,400,20,12,30
734,135,12,2,0,140,10,80,20,800,400,20,12,30
746,137,12,2,0,140,10,80,20,800,400,20,12,30
758,139,12,2,0,140,10,80,20,800,400,20,12,30
770,141,12,2,0,140,10,80,20,800,400,20,12,30
758,143,-12,2,0,140,10,80,20,800,400,20,12,30
746,145,-12,2,0,140,10,80,20,800,400,20,12,30
734,147,-12,2,0,140,10,80,20,800,400,20,12,30
722,149,-12,2,0,140,10,80,20,800,400,20,12,30
710,151,-12,2,0,140,10,80,20,800,400,20,12,30
698,153,-12,2,0,140,10,80,20,800,400,20,12,30
686,155,-12,2,0,140,10,80,20,800,400,20,12,30
674,157,-12,2,0,140,10,80,20,800,400,20,12,30
662,159,-12,2,0,140,10,80,20,800,400,20,12,30
650,161,-12,2,0,140,10,80,20,800,400,20,12,30
638,163,-12,2,0,140,10,80,20,800,400,20,12,30
626,165,-12,2,0,140,10,80,20,800,400,20,12,30
614,167,-12,2,0,140,10,80,20,800,400,20,12,30
602,169,-12,2,0,140,10,80,20,800,400,20,12,30
590,171,-12,2,0,140,10,80,20,800,400,20,12,30
578,173,-12,2,0,140,10,80,20,800,400,20,12,30
566,175,-12,2,0,140,10,80,20,800,400,20,12,30
554,177,-12,2,0,140,10,80,20,800,400,20,12,30
542,179,-12,2,0,140,10,80,20,800,400,20,12,30
530,181,-12,2,0,140,10,80,20,800,400,20,12,30
518,183,-12,2,0,140,10,80,20,800,400,20,12,30
506,185,-12,2,0,140,10,80,20,800,400,20,12,30
494,187,-12,2,0,140,10,80,20,800,400,20,12,30
482,189,-12,2,0,140,10,80,20,800,400,20,12,30
470,191,-12,2,0,140,10,80,20,800,400,20,12,30
458,193,-12,2,0,140,10,80,20,800,400,20,12,30
446,195,-12,2,0,140,10,80,20,800,400,20,12,30
434,197,-12,2,0,140,10,80,20,800,400,20,12,30
422,199,-12,2,0,140,10,80,20,800,400,20,12,30
410,201,-12,2,0,140,10,80,20,800,400,20,12,30
398,203,-12,2,0,140,10,80,20,800,400,20,12,30
386,205,-12,2,0,140,10,80,20,800,400,20,12,30
374,207,-12,2,0,140,10,80,20,800,400,20,12,30
362,209,-12,2,0,140,10,80,20,800,400,20,12,30
350,211,-12,2,0,140,10,80,20,800,400,20,12,30
338,213,-12,2,0,140,10,80,20,800,400,20,12,30
326,215,-12,2,0,140,10,80,20,800,400,20,12,30
314,217,-12,2,0,140,10,80,20,800,400,20,12,30
302,219,-12,2,0,140,10,80,20,800,400,20,12,30
290,221,-12,2,0,140,10,80,20,800,400,20,12,30
278,223,-12,2,0,140,10,80,20,800,400,20,12,30
266,225,-12,2,0,140,10,80,20,800,400,20,12,30
254,227,-12,2,0,140,10,80,20,800,400,20,12,30
242,229,-12,2,0,140,10,80,20,800,400,20,12,30
230,231,-12,2,0,140,10,80,20,800,400,20,12,30
218,233,-12,2,0,140,10,80,20,800,400,20,12,30
206,235,-12,2,0,140,10,80,20,800,400,20,12,30
194,237,-12,2,0,140,10,80,20,800,400,20,12,30
182,239,-12,2,0,140,10,80,20,800,400,20,12,30
170,241,-12,2,0,140,10,80,20,800,400,20,12,30
158,243,-12,2,0,140,10,80,20,800,400,20,12,30
146,245,-12,2,0,140,10,80,20,800,400,20,12,30
134,247,-12,2,0,140,10,80,20,800,400,20,12,30
122,249,-12,2,0,140,10,80,20,800,400,20,12,30
110,251,-12,2,0,140,10,80,20,800,400,20,12,30
98,253,-12,2,0,140,10,80,20,800,400,20,12,30
86,255,-12,2,0,140,10,80,20,800,400,20,12,30
74,257,-12,2,0,140,10,80,20,800,400,20,12,30
62,259,-12,2,0,140,10,80,20,800,400,20,12,30
50,261,-12,2,0,140,10,80,20,800,400,20,12,30
38,263,-12,2,0,140,10,80,20,800,400,20,12,30
50,265,12,2,0,140,10,80,20,800,400,20,12,30
62,267,12,2,1,140,10,80,20,800,400,20,12,30
74,269,12,2,0,160,10,80,20,800,400,20,12,30
86,271,12,2,0,160,10,80,20,800,400,20,12,30
98,273,12,2,0,160,10,80,20,800,400,20,12,30
110,275,12,2,0,160,10,80,20,800,400,20,12,30
122,277,12,2,0,160,10,80,20,800,400,20,12,30
134,279,12,2,1,160,10,80,20,800,400,20,12,30
146,281,12,2,0,180,10,80,20,800,400,20,12,30
158,283,12,2,0,180,10,80,20,800,400,20,12,30
170,285,12,2,0,180,10,80,20,800,400,20,12,30
182,287,12,2,0,180,10,80,20,800,400,20,12,30
194,289,12,2,1,180,10,80,20,800,400,20,12,30
206,291,12,2,0,200,10,80,20,800,400,20,12,30
218,293,12,2,0,200,10,80,20,800,400,20,12,30
230,295,12,2,0,200,10,80,20,800,400,20,12,30
242,297,12,2,0,200,10,80,20,800,400,20,12,30
254,299,12,2,1,200,10,80,20,800,400,20,12,30
266,301,12,2,0,220,10,80,20,800,400,20,12,30
278,303,12,2,0,220,10,80,20,800,400,20,12,30
290,305,12,2,0,220,10,80,20,800,400,20,12,30
302,307,12,2,0,220,10,80,20,800,400,20,12,30
314,309,12,2,0,220,10,80,20,800,400,20,12,30
326,311,12,2,1,220,10,80,20,800,400,20,12,30
338,313,12,2,0,240,10,80,20,800,400,20,12,30
350,315,12,2,0,240,10,80,20,800,400,20,12,30
362,317,12,2,0,240,10,80,20,800,400,20,12,30
374,319,12,2,0,240,10,80,20,800,400,20,12,30
386,321,12,2,1,240,10,80,20,800,400,20,12,30
398,323,12,2,0,260,10,80,20,800,400,20,12,30
410,325,12,2,0,260,10,80,20,800,400,20,12,30
422,327,12,2,0,260,10,80,20,800,400,20,12,30
434,329,12,2,0,260,10,80,20,800,400,20,12,30
446,331,12,2,1,260,10,80,20,800,400,20,12,30
458,333,12,2,0,280,10,80,20,800,400,20,12,30
470,335,12,2,0,280,10,80,20,800,400,20,12,30
482,337,12,2,0,280,10,80,20,800,400,20,12,30
494,339,12,2,0,280,10,80,20,800,400,20,12,30
506,341,12,2,0,280,10,80,20,800,400,20,12,30
518,343,12,2,1,280,10,80,20,800,400,20,12,30
530,345,12,2,0,300,10,80,20,800,400,20,12,30
542,347,12,2,0,300,10,80,20,800,400,20,12,30
554,349,12,2,0,300,10,80,20,800,400,20,12,30
566,351,12,2,0,300,10,80,20,800,400,20,12,30
578,353,12,2,0,300,10,80,20,800,400,20,12,30
590,355,12,2,1,300,10,80,20,800,400,20,12,30
602,357,12,2,0,320,10,80,20,800,400,20,12,30
614,359,12,2,0,320,10,80,20,800,400,20,12,30
626,361,12,2,0,320,10,80,20,800,400,20,12,30
638,363,12,2,0,320,10,80,20,800,400,20,12,30
650,365,12,2,1,320,10,80,20,800,400,20,12,30
662,367,12,2,0,340,10,80,20,800,400,20,12,30
674,369,12,2,0,340,10,80,20,800,400,20,12,30
686,367,12,-2,0,340,10,80,20,800,400,20,12,30
698,365,12,-2,0,340,10,80,20,800,400,20,12,30
710,363,12,-2,1,340,10,80,20,800,400,20,12,30
722,361,12,-2,0,340,10,80,20,800,400,20,12,30
734,359,12,-2,0,340,10,80,20,800,400,20,12,30
746,357,12,-2,0,340,10,80,20,800,400,20,12,30
758,355,12,-2,0,340,10,80,20,800,400,20,12,30
770,353,12,-2,0,340,10,80,20,800,400,20,12,30
758,351,-12,-2,0,340,10,80,20,800,400,20,12,30
746,349,-12,-2,0,340,10,80,20,800,400,20,12,30
734,347,-12,-2,0,340,10,80,20,800,400,20,12,30
722,345,-12,-2,0,340,10,80,20,800,400,20,12,30
710,343,-12,-2,0,340,10,80,20,800,400,20,12,30
698,341,-12,-2,0,340,10,80,20,800,400,20,12,30
686,339,-12,-2,0,340,10,80,20,800,400,20,12,30
674,337,-12,-2,0,340,10,80,20,800,400,20,12,30
662,335,-12,-2,0,340,10,80,20,800,400,20,12,30
650,333,-12,-2,0,340,10,80,20,800,400,20,12,30
638,331,-12,-2,0,340,10,80,20,800,400,20,12,30
626,329,-12,-2,0,340,10,80,20,800,400,20,12,30
614,327,-12,-2,0,340,10,80,20,800,400,20,12,30
602,325,-12,-2,0,340,10,80,20,800,400,20,12,30
590,323,-12,-2,0,340,10,80,20,800,400,20,12,30
578,321,-12,-2,0,340,10,80,20,800,400,20,12,30
566,319,-12,-2,0,340,10,80,20,800,400,20,12,30
554,317,-12,-2,-1,340,10,80,20,800,400,20,12,30
542,315,-12,-2,0,320,10,80,20,800,400,20,12,30
530,313,-12,-2,0,320,10,80,20,800,400,20,12,30
518,311,-12,-2,0,320,10,80,20,800,400,20,12,30
506,309,-12,-2,0,320,10,80,20,800,400,20,12,30
494,307,-12,-2,0,320,10,80,20,800,400,20,12,30
482,305,-12,-2,-1,320,10,80,20,800,400,20,12,30
470,303,-12,-2,0,300,10,80,20,800,400,20,12,30
458,301,-12,-2,0,300,10,80,20,800,400,20,12,30
446,299,-12,-2,0,300,10,80,20,800,400,20,12,30
434,297,-12,-2,0,300,10,80,20,800,400,20,12,30
422,295,-12,-2,0,300,10,80,20,800,400,20,12,30
410,293,-12,-2,0,300,10,80,20,800,400,20,12,30
398,291,-12,-2,0,300,10,80,20,800,400,20,12,30
386,289,-12,-2,0,300,10,80,20,800,400,20,12,30
374,287,-12,-2,0,300,10,80,20,800,400,20,12,30
362,285,-12,-2,0,300,10,80,20,800,400,20,12,30
350,283,-12,-2,0,300,10,80,20,800,400,20,12,30
338,281,-12,-2,0,300,10,80,20,800,400,20,12,30
326,279,-12,-2,0,300,10,80,20,800,400,20,12,30
314,277,-12,-2,0,300,10,80,20,800,400,20,12,30
302,275,-12,-2,0,300,10,80,20,800,400,20,12,30
290,273,-12,-2,0,300,10,80,20,800,400,20,12,30
278,271,-12,-2,0,300,10,80,20,800,400,20,12,30
266,269,-12,-2,0,300,10,80,20,800,400,20,12,30
254,267,-12,-2,0,300,10,80,20,800,400,20,12,30
242,265,-12,-2,0,300,10,80,20,800,400,20,12,30
230,263,-12,-2,0,300,10,80,20,800,400,20,12,30
218,261,-12,-2,0,300,10,80,20,800,400,20,12,30
206,259,-12,-2,0,300,10,80,20,800,400,20,12,30
194,257,-12,-2,0,300,10,80,20,800,400,20,12,30
182,255,-12,-2,0,300,10,80,20,800,400,20,12,30
170,253,-12,-2,0,300,10,80,20,800,400,20,12,30
158,251,-12,-2,0,300,10,80,20,800,400,20,12,30
146,249,-12,-2,0,300,10,80,20,800,400,20,12,30
134,247,-12,-2,0,300,10,80,20,800,400,20,12,30
122,245,-12,-2,0,300,10,80,20,800,400,20,12,30
110,243,-12,-2,0,300,10,80,20,800,400,20,12,30
98,241,-12,-2,0,300,10,80,20,800,400,20,12,30
86,239,-12,-2,0,300,10,80,20,800,400,20,12,30
74,237,-12,-2,0,300,10,80,20,800,400,20,12,30
62,235,-12,-2,0,300,10,80,20,800,400,20,12,30
50,233,-12,-2,0,300,10,80,20,800,400,20,12,30
38,231,-12,-2,0,300,10,80,20,800,400,20,12,30
50,229,12,-2,0,300,10,80,20,800,400,20,12,30
62,227,12,-2,-1,300,10,80,20,800,400,20,12,30
74,225,12,-2,0,280,10,80,20,800,400,20,12,30
86,223,12,-2,0,280,10,80,20,800,400,20,12,30
98,221,12,-2,0,280,10,80,20,800,400,20,12,30
110,219,12,-2,0,280,10,80,20,800,400,20,12,30
122,217,12,-2,0,280,10,80,20,800,400,20,12,30
134,215,12,-2,0,280,10,80,20,800,400,20,12,30
146,213,12,-2,0,280,10,80,20,800,400,20,12,30
158,211,12,-2,-1,280,10,80,20,800,400,20,12,30
170,209,12,-2,0,260,10,80,20,800,400,20,12,30
182,207,12,-2,0,260,10,80,20,800,400,20,12,30
194,205,12,-2,0,260,10,80,20,800,400,20,12,30
206,203,12,-2,0,260,10,80,20,800,400,20,12,30
218,201,12,-2,0,260,10,80,20,800,400,20,12,30
230,199,12,-2,-1,260,10,80,20,800,400,20,12,30
242,197,12,-2,0,240,10,80,20,800,400,20,12,30
254,195,12,-2,0,240,10,80,20,800,400,20,12,30
266,193,12,-2,0,240,10,80,20,800,400,20,12,30
278,191,12,-2,0,240,10,80,20,800,400,20,12,30
290,189,12,-2,-1,240,10,80,20,800,400,20,12,30
302,187,12,-2,0,220,10,80,20,800,400,20,12,30
314,185,12,-2,0,220,10,80,20,800,400,20,12,30
326,183,12,-2,0,220,10,80,20,800,400,20,12,30
338,181,12,-2,0,220,10,80,20,800,400,20,12,30
350,179,12,-2,0,220,10,80,20,800,400,20,12,30
362,177,12,-2,-1,220,10,80,20,800,400,20,12,30
374,175,12,-2,0,200,10,80,20,800,400,20,12,30
386,173,12,-2,0,200,10,80,20,800,400,20,12,30
398,171,12,-2,0,200,10,80,20,800,400,20,12,30
410,169,12,-2,0,200,10,80,20,800,400,20,12,30
422,167,12,-2,-1,200,10,80,20,800,400,20,12,30
434,165,12,-2,0,180,10,80,20,800,400,20,12,30
446,163,12,-2,0,180,10,80,20,800,400,20,12,30
458,161,12,-2,0,180,10,80,20,800,400,20,12,30
470,159,12,-2,0,180,10,80,20,800,400,20,12,30
482,157,12,-2,0,180,10,80,20,800,400,20,12,30
494,155,12,-2,-1,180,10,80,20,800,400,20,12,30
506,153,12,-2,0,160,10,80,20,800,400,20,12,30
518,151,12,-2,0,160,10,80,20,800,400,20,12,30
530,149,12,-2,0,160,10,80,20,800,400,20,12,30
542,147,12,-2,0,160,10,80,20,800,400,20,12,30
554,145,12,-2,0,160,10,80,20,800,400,20,12,30
566,143,12,-2,0,160,10,80,20,800,400,20,12,30
578,141,12,-2,0,160,10,80,20,800,400,20,12,30
590,139,12,-2,-1,160,10,80,20,800,400,20,12,30
602,137,12,-2,0,140,10,80,20,800,400,20,12,30
614,135,12,-2,0,140,10,80,20,800,400,20,12,30
626,133,12,-2,0,140,10,80,20,800,400,20,12,30
638,131,12,-2,0,140,10,80,20,800,400,20,12,30
650,129,12,-2,0,140,10,80,20,800,400,20,12,30
662,127,12,-2,0,140,10,80,20,800,400,20,12,30
674,125,12,-2,-1,140,10,80,20,800,400,20,12,30
686,123,12,-2,0,120,10,80,20,800,400,20,12,30
698,121,12,-2,0,120,10,80,20,800,400,20,12,30
710,119,12,-2,0,120,10,80,20,800,400,20,12,30
722,117,12,-2,0,120,10,80,20,800,400,20,12,30
734,115,12,-2,0,120,10,80,20,800,400,20,12,30
746,113,12,-2,0,120,10,80,20,800,400,20,12,30
758,111,12,-2,0,120,10,80,20,800,400,20,12,30
770,109,12,-2,0,120,10,80,20,800,400,20,12,30
758,107,-12,-2,0,120,10,80,20,800,400,20,12,30
746,105,-12,-2,0,120,10,80,20,800,400,20,12,30
734,103,-12,-2,0,120,10,80,20,800,400,20,12,30
722,101,-12,-2,0,120,10,80,20,800,400,20,12,30
710,99,-12,-2,0,120,10,80,20,800,400,20,12,30
698,97,-12,-2,0,120,10,80,20,800,400,20,12,30
686,95,-12,-2,0,120,10,80,20,800,400,20,12,30
674,93,-12,-2,0,120,10,80,20,800,400,20,12,30
662,91,-12,-2,0,120,10,80,20,800,400,20,12,30
650,89,-12,-2,0,120,10,80,20,800,400,20,12,30
638,87,-12,-2,0,120,10,80,20,800,400,20,12,30
626,85,-12,-2,0,120,10,80,20,800,400,20,12,30
614,83,-12,-2,0,120,10,80,20,800,400,20,12,30
602,81,-12,-2,0,120,10,80,20,800,400,20,12,30
590,79,-12,-2,0,120,10,80,20,800,400,20,12,30
578,77,-12,-2,0,120,10,80,20,800,400,20,12,30
566,75,-12,-2,0,120,10,80,20,800,400,20,12,30
554,73,-12,-2,0,120,10,80,20,800,400,20,12,30
542,71,-12,-2,0,120,10,80,20,800,400,20,12,30
530,69,-12,-2,0,120,10,80,20,800,400,20,12,30
518,67,-12,-2,0,120,10,80,20,800,400,20,12,30
506,65,-12,-2,0,120,10,80,20,800,400,20,12,30
494,63,-12,-2,0,120,10,80,20,800,400,20,12,30
482,61,-12,-2,0,120,10,80,20,800,400,20,12,30
470,59,-12,-2,0,120,10,80,20,800,400,20,12,30
458,57,-12,-2,0,120,10,80,20,800,400,20,12,30
446,55,-12,-2,0,120,10,80,20,800,400,20,12,30
434,53,-12,-2,0,120,10,80,20,800,400,20,12,30
422,51,-12,-2,0,120,10,80,20,800,400,20,12,30
410,49,-12,-2,0,120,10,80,20,800,400,20,12,30
398,47,-12,-2,0,120,10,80,20,800,400,20,12,30
386,45,-12,-2,0,120,10,80,20,800,400,20,12,30
374,43,-12,-2,0,120,10,80,20,800,400,20,12,30
362,41,-12,-2,0,120,10,80,20,800,400,20,12,30
350,39,-12,-2,0,120,10,80,20,800,400,20,12,30
338,37,-12,-2,0,120,10,80,20,800,400,20,12,30
326,35,-12,-2,0,120,10,80,20,800,400,20,12,30
314,33,-12,-2,0,120,10,80,20,800,400,20,12,30
302,31,-12,-2,0,120,10,80,20,800,400,20,12,30
290,33,-12,2,0,120,10,80,20,800,400,20,12,30
278,35,-12,2,0,120,10,80,20,800,400,20,12,30
266,37,-12,2,0,120,10,80,20,800,400,20,12,30
254,39,-12,2,0,120,10,80,20,800,400,20,12,30
242,41,-12,2,0,120,10,80,20,800,400,20,12,30
230,43,-12,2,0,120,10,80,20,800,400,20,12,30
218,45,-12,2,0,120,10,80,20,800,400,20,12,30
206,47,-12,2,0,120,10,80,20,800,400,20,12,30
194,49,-12,2,0,120,10,80,20,800,400,20,12,30
182,51,-12,2,0,120,10,80,20,800,400,20,12,30
170,53,-12,2,0,120,10,80,20,800,400,20,12,30
158,55,-12,2,0,120,10,80,20,800,400,20,12,30
146,57,-12,2,0,120,10,80,20,800,400,20,12,30
134,59,-12,2,0,120,10,80,20,800,400,20,12,30
122,61,-12,2,0,120,10,80,20,800,400,20,12,30
110,63,-12,2,0,120,10,80,20,800,400,20,12,30
98,65,-12,2,0,120,10,80,20,800,400,20,12,30
86,67,-12,2,0,120,10,80,20,800,400,20,12,30
74,69,-12,2,0,120,10,80,20,800,400,20,12,30
62,71,-12,2,0,120,10,80,20,800,400,20,12,30
50,73,-12,2,0,120,10,80,20,800,400,20,12,30
38,75,-12,2,0,120,10,80,20,800,400,20,12,30
50,77,12,2,0,120,10,80,20,800,400,20,12,30
62,79,12,2,0,120,10,80,20,800,400,20,12,30
74,81,12,2,0,120,10,80,20,800,400,20,12,30
86,83,12,2,0,120,10,80,20,800,400,20,12,30
98,85,12,2,0,120,10,80,20,800,400,20,12,30
110,87,12,2,0,120,10,80,20,800,400,20,12,30
122,89,12,2,0,120,10,80,20,800,400,20,12,30
134,91,12,2,0,120,10,80,20,800,400,20,12,30
146,93,12,2,0,120,10,80,20,800,400,20,12,30
158,95,12,2,0,120,10,80,20,800,400,20,12,30
170,97,12,2,0,120,10,80,20,800,400,20,12,30
182,99,12,2,0,120,10,80,20,800,400,20,12,30
194,101,12,2,1,120,10,80,20,800,400,20,12,30
206,103,12,2,0,140,10,80,20,800,400,20,12,30
218,105,12,2,0,140,10,80,20,800,400,20,12,30
230,107,12,2,0,140,10,80,20,800,400,20,12,30
242,109,12,2,0,140,10,80,20,800,400,20,12,30
254,111,12,2,0,140,10,80,20,800,400,20,12,30
266,113,12,2,0,140,10,80,20,800,400,20,12,30
278,115,12,2,0,140,10,80,20,800,400,20,12,30
290,117,12,2,1,140,10,80,20,800,400,20,12,30
302,119,12,2,0,160,10,80,20,800,400,20,12,30
314,121,12,2,0,160,10,80,20,800,400,20,12,30
326,123,12,2,0,160,10,80,20,800,400,20,12,30
338,125,12,2,0,160,10,80,20,800,400,20,12,30
350,127,12,2,0,160,10,80,20,800,400,20,12,30
362,129,12,2,0,160,10,80,20,800,400,20,12,30
374,131,12,2,0,160,10,80,20,800,400,20,12,30
386,133,12,2,0,160,10,80,20,800,400,20,12,30
398,135,12,2,0,160,10,80,20,800,400,20,12,30
410,137,12,2,0,160,10,80,20,800,400,20,12,30
422,139,12,2,0,160,10,80,20,800,400,20,12,30
434,141,12,2,0,160,10,80,20,800,400,20,12,30
446,143,12,2,-1,160,10,80,20,800,400,20,12,30
458,145,12,2,0,140,10,80,20,800,400,20,12,30
470,147,12,2,0,140,10,80,20,800,400,20,12,30
482,149,12,2,0,140,10,80,20,800,400,20,12,30
494,151,12,2,0,140,10,80,20,800,400,20,12,30
506,153,12,2,0,140,10,80,20,800,400,20,12,30
518,155,12,2,0,140,10,80,20,800,400,20,12,30
530,157,12,2,0,140,10,80,20,800,400,20,12,30
542,159,12,2,1,140,10,80,20,800,400,20,12,30
554,161,12,2,0,160,10,80,20,800,400,20,12,30
566,163,12,2,0,160,10,80,20,800,400,20,12,30
578,165,12,2,0,160,10,80,20,800,400,20,12,30
590,167,12,2,0,160,10,80,20,800,400,20,12,30
602,169,12,2,0,160,10,80,20,800,400,20,12,30
614,171,12,2,0,160,10,80,20,800,400,20,12,30
626,173,12,2,1,160,10,80,20,800,400,20,12,30
638,175,12,2,0,180,10,80,20,800,400,20,12,30
650,177,12,2,0,180,10,80,20,800,400,20,12,30
662,179,12,2,0,180,10,80,20,800,400,20,12,30
